,YEAR,ROUND,HSEED,HTEAM,fav_prob,upset_prob,LSEED,LTEAM,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,X2P_O,X2P_D,X3P_O,X3P_D,ADJ_T,WAB
1104,2023,1,5,Miami FL,75.91%,24.09%,6,Iowa State,0,6,8.6,11.1,-0.0526,4.3,1.2,-3.4,-7,-1.9,2.4,2.2,-15.9,4.2,2.2,2.9,-0.2,4.6,0.8
1105,2023,1,5,Miami FL,67.88%,32.12%,6,TCU,-1,4,6.2,8.1,-0.0402,4.8,3.5,-0.7,-3.8,-0.4,-1.7,-3.9,-5.6,3,2.7,6.2,3.2,-1,0.9
1106,2023,1,5,Miami FL,71.01%,28.99%,6,Kentucky,0,4,1.6,3.5,-0.0306,3.8,2.5,-0.9,1.3,-6.7,3.5,-2.5,-5.8,4.5,3.5,1.4,0.5,2.8,1.5
1107,2023,1,5,Miami FL,77.31%,22.69%,7,Texas A&M,-2,0,3.3,7.6,-0.0635,6,3.4,-1.9,-3,-4.7,-1.4,-15.9,-11,5.9,4.4,4,1.3,2.6,-0.6
1108,2023,1,5,Miami FL,86.76%,13.24%,7,Michigan State,1,6,5.4,6.2,-0.0237,3.4,3.2,0,3.4,4.6,3.8,4.2,-4.5,7.2,3.2,-2.7,2.1,3.9,1.1
1109,2023,1,5,Miami FL,78.00%,22.00%,7,Northwestern,0,4,9.8,9.2,-0.0117,7.8,2.9,1.6,-3.6,3.7,1.7,0.3,-7.5,8.4,5.2,4.7,-0.3,3.8,2
1110,2023,1,5,Miami FL,57.10%,42.90%,7,Missouri,-1,1,-0.1,-1.9,0.0294,-0.1,-1,0.4,-6.2,5.2,-8.3,0.5,-11.1,-1,0.1,0.7,-1.8,-0.5,-0.5
1111,2023,1,5,Miami FL,73.88%,26.12%,8,Memphis,-2,-1,2.8,7.4,-0.0653,1.8,4.5,-2,-2.8,1,-3.3,-5.9,-10.8,1.8,4.6,1.2,2.8,-2.7,-1.6
1112,2023,1,5,Miami FL,82.66%,17.34%,8,Arkansas,-1,5,6,9.4,-0.0585,3,4.8,-1.9,-2.3,1.5,0.8,-8.8,-14.8,1.1,4.9,5.1,3,-0.8,2.6
1113,2023,1,5,Miami FL,73.19%,26.81%,8,Maryland,-1,4,5.2,6.2,-0.0263,3.9,3.4,0.2,-0.3,1.8,1.8,-3.8,-3.7,2.9,4.1,3.8,1.5,4.1,2.7
1114,2023,1,5,Miami FL,67.04%,32.96%,8,Iowa,0,6,-2.2,-2,-1.00E-04,3.1,-2,2.3,-0.4,-0.2,1.4,-2.6,0.7,2.8,-0.8,2.5,-3,-0.8,3.3
1115,2023,1,5,Miami FL,83.05%,16.95%,9,West Virginia,-1,6,1,5.1,-0.0573,3.3,0.6,-2.1,-2.8,-1.7,-0.3,-9.7,-14.4,3.6,1.3,2,-0.5,0.1,1.7
1116,2023,1,5,Miami FL,79.14%,20.86%,9,Auburn,0,5,5.3,7.9,-0.0473,5.4,5.7,-1.7,-1.2,-1.3,-3,-5.5,-15,3.9,4.9,5.4,4.8,1.1,2
1117,2023,1,5,Miami FL,65.19%,34.81%,9,Florida Atlantic,-2,-6,5.6,6.3,-0.0218,0,5.4,-0.3,-0.2,1.6,4.5,0.5,-2.6,0.6,7,-0.4,1.6,0.6,-0.8
1118,2023,1,5,Miami FL,73.53%,26.47%,9,Illinois,0,5,8.3,6.5,0.0122,3.4,4.4,-1.8,-0.5,-0.3,2.2,-3.8,-5.5,-0.4,6.5,5.9,0,-0.9,2.8
1119,2023,1,5,Miami FL,84.17%,15.83%,10,Utah State,-2,-1,1.2,4.2,-0.0443,-0.6,3.5,-1,2.3,4.6,4.2,-5.5,-6.1,0.8,5.9,-1.7,-0.7,0,-0.4
1120,2023,1,5,Miami FL,83.64%,16.36%,10,Boise State,-1,1,8,8.4,-0.0229,3.1,4,-0.3,0.4,5.6,5.2,-0.7,-3.3,4.2,4,0.8,2.6,2.3,0.6
1121,2023,1,5,Miami FL,76.23%,23.77%,10,USC,0,3,5.8,4.7,0.0053,3.7,6.1,-1.7,0,3,-4,-3.8,-5.7,3.8,9.4,2.3,0.2,0.6,1.4
1122,2023,1,5,Miami FL,84.62%,15.38%,10,Penn State,-3,3,1.5,0.8,0.0067,-0.5,2.1,2.7,5,13.2,3.9,8.6,-1.8,1.4,3,-1.7,0.3,4.2,2.1
1123,2023,1,5,Miami FL,70.09%,29.91%,11,North Carolina State,-1,2,4.3,2.6,0.0178,3.2,1.5,2.8,-1,1.3,2.4,4.7,-9.9,3.4,1.2,1.9,1.4,-0.6,2.6
1124,2023,1,5,Miami FL,69.25%,30.75%,11,Mississippi State,-1,4,14.3,10.7,0.0314,8.1,5.1,-2.9,-3.9,-3.2,0,-4.6,-3.5,4.4,5.6,10.2,2.8,5.1,2.7
1125,2023,1,5,Miami FL,74.39%,25.61%,11,Providence,0,4,2.7,0.4,0.0323,3.5,1.3,-0.5,1.2,-3.2,2.3,-6.8,-1.4,4,2.2,1.7,-0.3,1.8,2.5
1126,2023,1,5,Miami FL,89.47%,10.53%,11,Nevada,0,3,8.2,5.2,0.0335,4.5,2.3,1.2,-0.6,9.1,3.9,-9.5,-7.3,4.6,2.5,3,1.1,2.8,2.1
1127,2023,1,5,Miami FL,78.92%,21.08%,11,Arizona State,-2,3,11.9,7.6,0.0516,7.5,4.9,-0.5,-2.5,2.4,-2.8,-0.8,-9.3,7,8,5.4,0,0.4,2.2
1128,2023,1,5,Miami FL,77.28%,22.72%,11,Pittsburgh,-1,3,4.5,-1.3,0.0955,1.8,2.1,0,1.4,1.6,0.8,-2.4,-6.5,2.2,3.2,0.8,0.2,1.5,4
1129,2023,1,5,Miami FL,81.28%,18.72%,12,Drake,-2,-2,7.7,6,0.0122,1.9,4,0.9,0.4,7.7,6.6,1.2,-2.6,3,4.3,0.1,2.4,2.4,3.7
1130,2023,1,5,Miami FL,75.22%,24.78%,12,VCU,-2,-2,12.3,8.7,0.0345,2.8,4.3,-3.1,-6,3,-0.8,-11.8,-6.4,2.6,5.6,2.1,1.3,0.7,2.4
1131,2023,1,5,Miami FL,55.84%,44.16%,12,Oral Roberts,-2,-5,4.9,1.2,0.0532,-1.1,2.8,3.2,0.5,7.5,1.6,5.4,2.1,-1.7,5.2,-0.2,-0.6,-1.7,1.5
1132,2023,1,5,Miami FL,63.88%,36.12%,12,College of Charleston,-2,-6,8.1,3.9,0.0564,3.5,3.4,-0.3,-1.2,-3.1,3.5,-2.7,-0.6,2,2.7,3.5,3.3,-2.4,1.7
1133,2023,1,5,Miami FL,57.73%,42.27%,13,Iona,-2,-2,8.4,4.2,0.0551,3.2,5.4,1.1,-2.8,0,-1.5,1,-7.1,4.1,4.8,0.8,4.4,0.1,5
1134,2023,1,5,Miami FL,69.62%,30.38%,13,Kent State,-2,-3,10.7,5.5,0.0715,3.7,4.1,0.1,-4.5,1.1,-1.2,-2,-14.7,2.7,4,3.6,2.7,0.7,2.4
1135,2023,1,5,Miami FL,80.94%,19.06%,13,Louisiana Lafayette,-1,-1,6,-0.1,0.1005,2,0.7,-1.1,0,-1.8,2.6,-7.7,-9.7,2.7,2.6,0.2,-2.3,0.3,3.8
1136,2023,1,5,Miami FL,67.62%,32.38%,13,Furman,-2,-2,4.6,-2.3,0.1192,-0.6,0.7,0.6,-0.3,2.4,1.9,-4.7,-7.7,-4.2,0.6,2.4,0.5,0.3,5.4
1137,2023,1,5,Miami FL,90.42%,9.58%,14,Montana State,-2,0,12.8,4.3,0.1443,4.1,1.9,-1.2,-2,6.3,3.5,-14.4,-11.4,2.5,3.8,4.8,-1.2,2.4,6.1
1138,2023,1,5,Miami FL,89.40%,10.60%,14,Kennesaw State,-2,-1,12,1.3,0.2023,2.1,0.1,-1.5,-1.5,4.5,3.2,-6.5,-12.1,3.6,1.3,-0.3,-1.2,0.2,4.7
1139,2023,1,5,Miami FL,85.96%,14.04%,14,Grand Canyon,-3,1,6.4,-4.2,0.2056,2.1,4.1,-2,3.1,1.5,-1.3,-7.8,-9.1,4.4,5,-0.8,1.6,3.8,7
1140,2023,1,5,Miami FL,78.55%,21.45%,14,UC Santa Barbara,-2,-2,7.4,-3.4,0.2107,0.8,1.5,-0.4,-0.6,5.4,2.9,-4.9,-5.1,0.1,2.9,1.7,-0.9,4.1,4.6
1141,2023,1,5,Miami FL,83.75%,16.25%,15,Vermont,-1,2,8,-0.1,0.1426,0.1,0.6,2.2,1.3,12.7,6.5,1.6,-2.8,-0.6,1.8,0.6,-1,4.1,7.2
1142,2023,1,5,Miami FL,64.64%,35.36%,15,Colgate,-2,-1,5.9,-3.5,0.1757,-3.6,-0.6,1.5,0.5,7.1,4.9,2.4,3.8,-2.2,0.3,-4.1,-1.3,1,7
1143,2023,1,5,Miami FL,86.43%,13.57%,15,Princeton,3,4,9.6,-0.3,0.1836,2.5,3.3,-0.5,3.6,3.6,6.2,-2.2,-5.2,1.4,4.6,2.8,0.5,1.3,6.6
1144,2023,1,5,Miami FL,88.93%,11.07%,15,UNC Asheville,-2,-2,15.8,-0.4,0.3486,1.1,3.3,-3.6,0.2,6.2,0.3,-11.3,-2.7,3.5,2.7,-2,3.1,0.4,5.2
1145,2023,1,5,Miami FL,68.15%,31.85%,16,Northern Kentucky,-2,3,15.3,0.4,0.3145,5.2,0,-1.1,-5.1,0.7,-3.8,2.6,-6.7,7.2,2.9,1.6,-3.1,6.9,10
1146,2023,1,5,Miami FL,86.99%,13.01%,16,Texas A&M Corpus Chris,-1,2,12.3,-4.7,0.3736,3.8,-1.1,-1.6,-2.8,-0.5,1.1,-4.4,-14.5,5.9,-2.3,-0.1,0.3,-0.4,9.4
1147,2023,1,5,Miami FL,87.03%,12.97%,16,Howard,-2,3,15.2,-3.9,0.428,3,0.7,-6.4,-2.6,-1.8,-2.6,-2.8,-10.5,5,1,-0.4,0,-0.2,10.7
1148,2023,1,5,Miami FL,95.17%,4.83%,16,Southeast Missouri State,-3,6,18.1,-5.6,0.5437,5,-0.3,-0.9,-0.9,6.7,1.1,-8.3,-19.5,4.9,1,3.5,-1.7,-3.4,14.9
1149,2023,1,5,Miami FL,95.43%,4.57%,16,Texas Southern,-2,11,22,-2.6,0.5702,8.8,2,-3.9,-0.4,2.7,1.3,-4.9,-14,7.5,3.1,8.1,0,-0.6,16.8
1150,2023,1,5,Miami FL,79.63%,20.37%,16,Fairleigh Dickinson,-2,6,12.5,-15.9,0.6222,3.5,-4.5,0.1,-3.3,0.6,0.1,2.1,-10.7,3.5,-4.3,2.4,-3.3,0,15.7
1151,2023,1,6,Creighton,57.60%,42.40%,6,Iowa State,1,2,4.8,2.4,0.0179,3.6,-2.8,-3.2,-10.8,-8.4,-3.3,0.3,-20.2,3.8,-4,2.1,0.3,3.7,-0.8
1152,2023,1,6,Creighton,47.68%,52.32%,6,TCU,0,0,2.4,-0.6,0.0303,4.1,-0.5,-0.5,-7.6,-6.9,-7.4,-5.8,-9.9,2.6,-3.5,5.4,3.7,-1.9,-0.7
1153,2023,1,6,Creighton,51.37%,48.63%,6,Kentucky,1,0,-2.2,-5.2,0.0399,3.1,-1.5,-0.7,-2.5,-13.2,-2.2,-4.4,-10.1,4.1,-2.7,0.6,1,1.9,-0.1
1154,2023,1,6,Creighton,59.50%,40.50%,7,Texas A&M,-1,-4,-0.5,-1.1,0.007,5.3,-0.6,-1.7,-6.8,-11.2,-7.1,-17.8,-15.3,5.5,-1.8,3.2,1.8,1.7,-2.2
1155,2023,1,6,Creighton,73.86%,26.14%,7,Michigan State,2,2,1.6,-2.5,0.0468,2.7,-0.8,0.2,-0.4,-1.9,-1.9,2.3,-8.8,6.8,-3,-3.5,2.6,3,-0.5
1156,2023,1,6,Creighton,60.45%,39.55%,7,Northwestern,1,0,6,0.5,0.0588,7.1,-1.1,1.8,-7.4,-2.8,-4,-1.6,-11.8,8,-1,3.9,0.2,2.9,0.4
1157,2023,1,6,Creighton,36.46%,63.54%,7,Missouri,0,-3,-3.9,-10.6,0.0999,-0.8,-5,0.6,-10,-1.3,-14,-1.4,-15.4,-1.4,-6.1,-0.1,-1.3,-1.4,-2.1
1158,2023,1,6,Creighton,54.95%,45.05%,8,Memphis,-1,-5,-1,-1.3,0.0052,1.1,0.5,-1.8,-6.6,-5.5,-9,-7.8,-15.1,1.4,-1.6,0.4,3.3,-3.6,-3.2
1159,2023,1,6,Creighton,67.27%,32.73%,8,Arkansas,0,1,2.2,0.7,0.012,2.3,0.8,-1.7,-6.1,-5,-4.9,-10.7,-19.1,0.7,-1.3,4.3,3.5,-1.7,1
1160,2023,1,6,Creighton,54.07%,45.93%,8,Maryland,0,0,1.4,-2.5,0.0442,3.2,-0.6,0.4,-4.1,-4.7,-3.9,-5.7,-8,2.5,-2.1,3,2,3.2,1.1
1161,2023,1,6,Creighton,46.72%,53.28%,8,Iowa,1,2,-6,-10.7,0.0704,2.4,-6,2.5,-4.2,-6.7,-4.3,-4.5,-3.6,2.4,-7,1.7,-2.5,-1.7,1.7
1162,2023,1,6,Creighton,67.87%,32.13%,9,West Virginia,0,2,-2.8,-3.6,0.0132,2.6,-3.4,-1.9,-6.6,-8.2,-6,-11.6,-18.7,3.2,-4.9,1.2,0,-0.8,0.1
1163,2023,1,6,Creighton,62.06%,37.94%,9,Auburn,1,1,1.5,-0.8,0.0232,4.7,1.7,-1.5,-5,-7.8,-8.7,-7.4,-19.3,3.5,-1.3,4.6,5.3,0.2,0.4
1164,2023,1,6,Creighton,44.67%,55.33%,9,Florida Atlantic,-1,-10,1.8,-2.4,0.0487,-0.7,1.4,-0.1,-4,-4.9,-1.2,-1.4,-6.9,0.2,0.8,-1.2,2.1,-0.3,-2.4
1165,2023,1,6,Creighton,54.50%,45.50%,9,Illinois,1,1,4.5,-2.2,0.0827,2.7,0.4,-1.6,-4.3,-6.8,-3.5,-5.7,-9.8,-0.8,0.3,5.1,0.5,-1.8,1.2
1166,2023,1,6,Creighton,69.63%,30.37%,10,Utah State,-1,-5,-2.6,-4.5,0.0262,-1.3,-0.5,-0.8,-1.5,-1.9,-1.5,-7.4,-10.4,0.4,-0.3,-2.5,-0.2,-0.9,-2
1167,2023,1,6,Creighton,68.79%,31.21%,10,Boise State,0,-3,4.2,-0.3,0.0476,2.4,0,-0.1,-3.4,-0.9,-0.5,-2.6,-7.6,3.8,-2.2,0,3.1,1.4,-1
1168,2023,1,6,Creighton,58.03%,41.97%,10,USC,1,-1,2,-4,0.0758,3,2.1,-1.5,-3.8,-3.5,-9.7,-5.7,-10,3.4,3.2,1.5,0.7,-0.3,-0.2
1169,2023,1,6,Creighton,70.35%,29.65%,10,Penn State,-2,-1,-2.3,-7.9,0.0772,-1.2,-1.9,2.9,1.2,6.7,-1.8,6.7,-6.1,1,-3.2,-2.5,0.8,3.3,0.5
1170,2023,1,6,Creighton,50.26%,49.74%,11,North Carolina State,0,-2,0.5,-6.1,0.0883,2.5,-2.5,3,-4.8,-5.2,-3.3,2.8,-14.2,3,-5,1.1,1.9,-1.5,1
1171,2023,1,6,Creighton,49.27%,50.73%,11,Mississippi State,0,0,10.5,2,0.1019,7.4,1.1,-2.7,-7.7,-9.7,-5.7,-6.5,-7.8,4,-0.6,9.4,3.3,4.2,1.1
1172,2023,1,6,Creighton,55.60%,44.40%,11,Providence,1,0,-1.1,-8.3,0.1028,2.8,-2.7,-0.3,-2.6,-9.7,-3.4,-8.7,-5.7,3.6,-4,0.9,0.2,0.9,0.9
1173,2023,1,6,Creighton,78.56%,21.44%,11,Nevada,1,-1,4.4,-3.5,0.104,3.8,-1.7,1.4,-4.4,2.6,-1.8,-11.4,-11.6,4.2,-3.7,2.2,1.6,1.9,0.5
1174,2023,1,6,Creighton,61.75%,38.25%,11,Arizona State,-1,-1,8.1,-1.1,0.1221,6.8,0.9,-0.3,-6.3,-4.1,-8.5,-2.7,-13.6,6.6,1.8,4.6,0.5,-0.5,0.6
1175,2023,1,6,Creighton,59.46%,40.54%,11,Pittsburgh,0,-1,0.7,-10,0.166,1.1,-1.9,0.2,-2.4,-4.9,-4.9,-4.3,-10.8,1.8,-3,0,0.7,0.6,2.4
1176,2023,1,6,Creighton,65.18%,34.82%,12,Drake,-1,-6,3.9,-2.7,0.0827,1.2,0,1.1,-3.4,1.2,0.9,-0.7,-6.9,2.6,-1.9,-0.7,2.9,1.5,2.1
1177,2023,1,6,Creighton,56.68%,43.32%,12,VCU,-1,-6,8.5,0,0.105,2.1,0.3,-2.9,-9.8,-3.5,-6.5,-13.7,-10.7,2.2,-0.6,1.3,1.8,-0.2,0.8
1178,2023,1,6,Creighton,35.28%,64.72%,12,Oral Roberts,-1,-9,1.1,-7.5,0.1237,-1.8,-1.2,3.4,-3.3,1,-4.1,3.5,-2.2,-2.1,-1,-1,-0.1,-2.6,-0.1
1179,2023,1,6,Creighton,43.26%,56.74%,12,College of Charleston,-1,-10,4.3,-4.8,0.1269,2.8,-0.6,-0.1,-5,-9.6,-2.2,-4.6,-4.9,1.6,-3.5,2.7,3.8,-3.3,0.1
1180,2023,1,6,Creighton,37.07%,62.93%,13,Iona,-1,-6,4.6,-4.5,0.1256,2.5,1.4,1.3,-6.6,-6.5,-7.2,-0.9,-11.4,3.7,-1.4,0,4.9,-0.8,3.4
1181,2023,1,6,Creighton,49.70%,50.30%,13,Kent State,-1,-7,6.9,-3.2,0.142,3,0.1,0.3,-8.3,-5.4,-6.9,-3.9,-19,2.3,-2.2,2.8,3.2,-0.2,0.8
1182,2023,1,6,Creighton,64.68%,35.32%,13,Louisiana Lafayette,0,-5,2.2,-8.8,0.171,1.3,-3.3,-0.9,-3.8,-8.3,-3.1,-9.6,-14,2.3,-3.6,-0.6,-1.8,-0.6,2.2
1183,2023,1,6,Creighton,47.38%,52.62%,13,Furman,-1,-6,0.8,-11,0.1897,-1.3,-3.3,0.8,-4.1,-4.1,-3.8,-6.6,-12,-4.6,-5.6,1.6,1,-0.6,3.8
1184,2023,1,6,Creighton,80.27%,19.73%,14,Montana State,-1,-4,9,-4.4,0.2148,3.4,-2.1,-1,-5.8,-0.2,-2.2,-16.3,-15.7,2.1,-2.4,4,-0.7,1.5,4.5
1185,2023,1,6,Creighton,78.44%,21.56%,14,Kennesaw State,-1,-5,8.2,-7.4,0.2728,1.4,-3.9,-1.3,-5.3,-2,-2.5,-8.4,-16.4,3.2,-4.9,-1.1,-0.7,-0.7,3.1
1186,2023,1,6,Creighton,72.53%,27.47%,14,Grand Canyon,-2,-3,2.6,-12.9,0.2761,1.4,0.1,-1.8,-0.7,-5,-7,-9.7,-13.4,4,-1.2,-1.6,2.1,2.9,5.4
1187,2023,1,6,Creighton,61.22%,38.78%,14,UC Santa Barbara,-1,-6,3.6,-12.1,0.2812,0.1,-2.5,-0.2,-4.4,-1.1,-2.8,-6.8,-9.4,-0.3,-3.3,0.9,-0.4,3.2,3
1188,2023,1,6,Creighton,68.96%,31.04%,15,Vermont,0,-2,4.2,-8.8,0.2131,-0.6,-3.4,2.4,-2.5,6.2,0.8,-0.3,-7.1,-1,-4.4,-0.2,-0.5,3.2,5.6
1189,2023,1,6,Creighton,44.08%,55.92%,15,Colgate,-1,-5,2.1,-12.2,0.2462,-4.3,-4.6,1.7,-3.3,0.6,-0.8,0.5,-0.5,-2.6,-5.9,-4.9,-0.8,0.1,5.4
1190,2023,1,6,Creighton,73.31%,26.69%,15,Princeton,4,0,5.8,-9,0.2541,1.8,-0.7,-0.3,-0.2,-2.9,0.5,-4.1,-9.5,1,-1.6,2,1,0.4,5
1191,2023,1,6,Creighton,77.60%,22.40%,15,UNC Asheville,-1,-6,12,-9.1,0.4191,0.4,-0.7,-3.4,-3.6,-0.3,-5.4,-13.2,-7,3.1,-3.5,-2.8,3.6,-0.5,3.6
1192,2023,1,6,Creighton,47.98%,52.02%,16,Northern Kentucky,-1,-1,11.5,-8.3,0.385,4.5,-4,-0.9,-8.9,-5.8,-9.5,0.7,-11,6.8,-3.3,0.8,-2.6,6,8.4
1193,2023,1,6,Creighton,74.25%,25.75%,16,Texas A&M Corpus Chris,0,-2,8.5,-13.4,0.4441,3.1,-5.1,-1.4,-6.6,-7,-4.6,-6.3,-18.8,5.5,-8.5,-0.9,0.8,-1.3,7.8
1194,2023,1,6,Creighton,74.31%,25.69%,16,Howard,-1,-1,11.4,-12.6,0.4985,2.3,-3.3,-6.2,-6.4,-8.3,-8.3,-4.7,-14.8,4.6,-5.2,-1.2,0.5,-1.1,9.1
1195,2023,1,6,Creighton,89.47%,10.53%,16,Southeast Missouri State,-2,2,14.3,-14.3,0.6142,4.3,-4.3,-0.7,-4.7,0.2,-4.6,-10.2,-23.8,4.5,-5.2,2.7,-1.2,-4.3,13.3
1196,2023,1,6,Creighton,90.00%,10.00%,16,Texas Southern,-1,7,18.2,-11.3,0.6407,8.1,-2,-3.7,-4.2,-3.8,-4.4,-6.8,-18.3,7.1,-3.1,7.3,0.5,-1.5,15.2
1197,2023,1,6,Creighton,62.77%,37.23%,16,Fairleigh Dickinson,-1,2,8.7,-24.6,0.6927,2.8,-8.5,0.3,-7.1,-5.9,-5.6,0.2,-15,3.1,-10.5,1.6,-2.8,-0.9,14.1
1198,2023,1,6,Iowa State,52.61%,47.39%,6,TCU,-1,-2,-2.4,-3,0.0124,0.5,2.3,2.7,3.2,1.5,-4.1,-6.1,10.3,-1.2,0.5,3.3,3.4,-5.6,0.1
1199,2023,1,6,Iowa State,56.28%,43.72%,6,Kentucky,0,-2,-7,-7.6,0.022,-0.5,1.3,2.5,8.3,-4.8,1.1,-4.7,10.1,0.3,1.3,-1.5,0.7,-1.8,0.7
1200,2023,1,6,Iowa State,64.16%,35.84%,7,Texas A&M,-2,-6,-5.3,-3.5,-0.0109,1.7,2.2,1.5,4,-2.8,-3.8,-18.1,4.9,1.7,2.2,1.1,1.5,-2,-1.4
1201,2023,1,6,Iowa State,77.49%,22.51%,7,Michigan State,1,0,-3.2,-4.9,0.0289,-0.9,2,3.4,10.4,6.5,1.4,2,11.4,3,1,-5.6,2.3,-0.7,0.3
1202,2023,1,6,Iowa State,65.07%,34.93%,7,Northwestern,0,-2,1.2,-1.9,0.0409,3.5,1.7,5,3.4,5.6,-0.7,-1.9,8.4,4.2,3,1.8,-0.1,-0.8,1.2
1203,2023,1,6,Iowa State,41.15%,58.85%,7,Missouri,-1,-5,-8.7,-13,0.082,-4.4,-2.2,3.8,0.8,7.1,-10.7,-1.7,4.8,-5.2,-2.1,-2.2,-1.6,-5.1,-1.3
1204,2023,1,6,Iowa State,59.78%,40.22%,8,Memphis,-2,-7,-5.8,-3.7,-0.0127,-2.5,3.3,1.4,4.2,2.9,-5.7,-8.1,5.1,-2.4,2.4,-1.7,3,-7.3,-2.4
1205,2023,1,6,Iowa State,71.46%,28.54%,8,Arkansas,-1,-1,-2.6,-1.7,-0.0059,-1.3,3.6,1.5,4.7,3.4,-1.6,-11,1.1,-3.1,2.7,2.2,3.2,-5.4,1.8
1206,2023,1,6,Iowa State,58.93%,41.07%,8,Maryland,-1,-2,-3.4,-4.9,0.0263,-0.4,2.2,3.6,6.7,3.7,-0.6,-6,12.2,-1.3,1.9,0.9,1.7,-0.5,1.9
1207,2023,1,6,Iowa State,51.66%,48.34%,8,Iowa,0,0,-10.8,-13.1,0.0525,-1.2,-3.2,5.7,6.6,1.7,-1,-4.8,16.6,-1.4,-3,-0.4,-2.8,-5.4,2.5
1208,2023,1,6,Iowa State,72.02%,27.98%,9,West Virginia,-1,0,-7.6,-6,-0.0047,-1,-0.6,1.3,4.2,0.2,-2.7,-11.9,1.5,-0.6,-0.9,-0.9,-0.3,-4.5,0.9
1209,2023,1,6,Iowa State,66.59%,33.41%,9,Auburn,0,-1,-3.3,-3.2,0.0053,1.1,4.5,1.7,5.8,0.6,-5.4,-7.7,0.9,-0.3,2.7,2.5,5,-3.5,1.2
1210,2023,1,6,Iowa State,49.59%,50.41%,9,Florida Atlantic,-2,-12,-3,-4.8,0.0308,-4.3,4.2,3.1,6.8,3.5,2.1,-1.7,13.3,-3.6,4.8,-3.3,1.8,-4,-1.6
1211,2023,1,6,Iowa State,59.34%,40.66%,9,Illinois,0,-1,-0.3,-4.6,0.0648,-0.9,3.2,1.6,6.5,1.6,-0.2,-6,10.4,-4.6,4.3,3,0.2,-5.5,2
1212,2023,1,6,Iowa State,73.64%,26.36%,10,Utah State,-2,-7,-7.4,-6.9,0.0083,-4.9,2.3,2.4,9.3,6.5,1.8,-7.7,9.8,-3.4,3.7,-4.6,-0.5,-4.6,-1.2
1213,2023,1,6,Iowa State,72.87%,27.13%,10,Boise State,-1,-5,-0.6,-2.7,0.0297,-1.2,2.8,3.1,7.4,7.5,2.8,-2.9,12.6,0,1.8,-2.1,2.8,-2.3,-0.2
1214,2023,1,6,Iowa State,62.75%,37.25%,10,USC,0,-3,-2.8,-6.4,0.0579,-0.6,4.9,1.7,7,4.9,-6.4,-6,10.2,-0.4,7.2,-0.6,0.4,-4,0.6
1215,2023,1,6,Iowa State,74.30%,25.70%,10,Penn State,-3,-3,-7.1,-10.3,0.0593,-4.8,0.9,6.1,12,15.1,1.5,6.4,14.1,-2.8,0.8,-4.6,0.5,-0.4,1.3
1216,2023,1,6,Iowa State,55.18%,44.82%,11,North Carolina State,-1,-4,-4.3,-8.5,0.0704,-1.1,0.3,6.2,6,3.2,0,2.5,6,-0.8,-1,-1,1.6,-5.2,1.8
1217,2023,1,6,Iowa State,54.20%,45.80%,11,Mississippi State,-1,-2,5.7,-0.4,0.084,3.8,3.9,0.5,3.1,-1.3,-2.4,-6.8,12.4,0.2,3.4,7.3,3,0.5,1.9
1218,2023,1,6,Iowa State,60.41%,39.59%,11,Providence,0,-2,-5.9,-10.7,0.0849,-0.8,0.1,2.9,8.2,-1.3,-0.1,-9,14.5,-0.2,0,-1.2,-0.1,-2.8,1.7
1219,2023,1,6,Iowa State,81.70%,18.30%,11,Nevada,0,-3,-0.4,-5.9,0.0861,0.2,1.1,4.6,6.4,11,1.5,-11.7,8.6,0.4,0.3,0.1,1.3,-1.8,1.3
1220,2023,1,6,Iowa State,66.30%,33.70%,11,Arizona State,-2,-3,3.3,-3.5,0.1042,3.2,3.7,2.9,4.5,4.3,-5.2,-3,6.6,2.8,5.8,2.5,0.2,-4.2,1.4
1221,2023,1,6,Iowa State,64.13%,35.87%,11,Pittsburgh,-1,-3,-4.1,-12.4,0.1481,-2.5,0.9,3.4,8.4,3.5,-1.6,-4.6,9.4,-2,1,-2.1,0.4,-3.1,3.2
1222,2023,1,6,Iowa State,69.53%,30.47%,12,Drake,-2,-8,-0.9,-5.1,0.0648,-2.4,2.8,4.3,7.4,9.6,4.2,-1,13.3,-1.2,2.1,-2.8,2.6,-2.2,2.9
1223,2023,1,6,Iowa State,61.46%,38.54%,12,VCU,-2,-8,3.7,-2.4,0.0871,-1.5,3.1,0.3,1,4.9,-3.2,-14,9.5,-1.6,3.4,-0.8,1.5,-3.9,1.6
1224,2023,1,6,Iowa State,39.92%,60.08%,12,Oral Roberts,-2,-11,-3.7,-9.9,0.1058,-5.4,1.6,6.6,7.5,9.4,-0.8,3.2,18,-5.9,3,-3.1,-0.4,-6.3,0.7
1225,2023,1,6,Iowa State,48.16%,51.84%,12,College of Charleston,-2,-12,-0.5,-7.2,0.109,-0.8,2.2,3.1,5.8,-1.2,1.1,-4.9,15.3,-2.2,0.5,0.6,3.5,-7,0.9
1226,2023,1,6,Iowa State,41.78%,58.22%,13,Iona,-2,-8,-0.2,-6.9,0.1077,-1.1,4.2,4.5,4.2,1.9,-3.9,-1.2,8.8,-0.1,2.6,-2.1,4.6,-4.5,4.2
