YEAR,ROUND,HSEED,HTEAM,LSEED,LTEAM
2024,1,12,James Madison,16,Wagner
2024,1,12,McNeese State,12,Grand Canyon
2024,1,12,McNeese State,13,Yale
2024,1,12,McNeese State,13,Vermont
2024,1,12,McNeese State,13,Samford
2024,1,12,McNeese State,13,Charleston
2024,1,12,McNeese State,14,Morehead State
2024,1,12,McNeese State,14,Oakland
2024,1,12,McNeese State,14,Akron
2024,1,12,McNeese State,14,Colgate
2024,1,12,McNeese State,15,South Dakota State
2024,1,12,McNeese State,15,Western Kentucky
2024,1,12,McNeese State,15,Saint Peter's
2024,1,12,McNeese State,15,Long Beach State
2024,1,12,McNeese State,16,Stetson
2024,1,12,McNeese State,16,Longwood
2024,1,12,McNeese State,16,Grambling State
2024,1,12,McNeese State,16,Montana State
2024,1,12,McNeese State,16,Howard
2024,1,12,McNeese State,16,Wagner
2024,1,12,Grand Canyon,13,Yale
2024,1,12,Grand Canyon,13,Vermont
2024,1,12,Grand Canyon,13,Samford
2024,1,12,Grand Canyon,13,Charleston
2024,1,12,Grand Canyon,14,Morehead State
2024,1,12,Grand Canyon,14,Oakland
2024,1,12,Grand Canyon,14,Akron
2024,1,12,Grand Canyon,14,Colgate
2024,1,12,Grand Canyon,15,South Dakota State
2024,1,12,Grand Canyon,15,Western Kentucky
2024,1,12,Grand Canyon,15,Saint Peter's
2024,1,12,Grand Canyon,15,Long Beach State
2024,1,12,Grand Canyon,16,Stetson
2024,1,12,Grand Canyon,16,Longwood
2024,1,12,Grand Canyon,16,Grambling State
2024,1,12,Grand Canyon,16,Montana State
2024,1,12,Grand Canyon,16,Howard
2024,1,12,Grand Canyon,16,Wagner
2024,1,13,Yale,13,Vermont
2024,1,13,Yale,13,Samford
2024,1,13,Yale,13,Charleston
2024,1,13,Yale,14,Morehead State
2024,1,13,Yale,14,Oakland
2024,1,13,Yale,14,Akron
2024,1,13,Yale,14,Colgate
2024,1,13,Yale,15,South Dakota State
2024,1,13,Yale,15,Western Kentucky
2024,1,13,Yale,15,Saint Peter's
2024,1,13,Yale,15,Long Beach State
2024,1,13,Yale,16,Stetson
2024,1,13,Yale,16,Longwood
2024,1,13,Yale,16,Grambling State
2024,1,13,Yale,16,Montana State
2024,1,13,Yale,16,Howard
2024,1,13,Yale,16,Wagner
2024,1,13,Vermont,13,Samford
2024,1,13,Vermont,13,Charleston
2024,1,13,Vermont,14,Morehead State
2024,1,13,Vermont,14,Oakland
2024,1,13,Vermont,14,Akron
2024,1,13,Vermont,14,Colgate
2024,1,13,Vermont,15,South Dakota State
2024,1,13,Vermont,15,Western Kentucky
2024,1,13,Vermont,15,Saint Peter's
2024,1,13,Vermont,15,Long Beach State
2024,1,13,Vermont,16,Stetson
2024,1,13,Vermont,16,Longwood
2024,1,13,Vermont,16,Grambling State
2024,1,13,Vermont,16,Montana State
2024,1,13,Vermont,16,Howard
2024,1,13,Vermont,16,Wagner
2024,1,13,Samford,13,Charleston
2024,1,13,Samford,14,Morehead State
2024,1,13,Samford,14,Oakland
2024,1,13,Samford,14,Akron
2024,1,13,Samford,14,Colgate
2024,1,13,Samford,15,South Dakota State
2024,1,13,Samford,15,Western Kentucky
2024,1,13,Samford,15,Saint Peter's
2024,1,13,Samford,15,Long Beach State
2024,1,13,Samford,16,Stetson
2024,1,13,Samford,16,Longwood
2024,1,13,Samford,16,Grambling State
2024,1,13,Samford,16,Montana State
2024,1,13,Samford,16,Howard
2024,1,13,Samford,16,Wagner
2024,1,13,Charleston,14,Morehead State
2024,1,13,Charleston,14,Oakland
2024,1,13,Charleston,14,Akron
2024,1,13,Charleston,14,Colgate
2024,1,13,Charleston,15,South Dakota State
2024,1,13,Charleston,15,Western Kentucky
2024,1,13,Charleston,15,Saint Peter's
2024,1,13,Charleston,15,Long Beach State
2024,1,13,Charleston,16,Stetson
2024,1,13,Charleston,16,Longwood
2024,1,13,Charleston,16,Grambling State
2024,1,13,Charleston,16,Montana State
2024,1,13,Charleston,16,Howard
2024,1,13,Charleston,16,Wagner
2024,1,14,Morehead State,14,Oakland
2024,1,14,Morehead State,14,Akron
2024,1,14,Morehead State,14,Colgate
2024,1,14,Morehead State,15,South Dakota State
2024,1,14,Morehead State,15,Western Kentucky
2024,1,14,Morehead State,15,Saint Peter's
2024,1,14,Morehead State,15,Long Beach State
2024,1,14,Morehead State,16,Stetson
2024,1,14,Morehead State,16,Longwood
2024,1,14,Morehead State,16,Grambling State
2024,1,14,Morehead State,16,Montana State
2024,1,14,Morehead State,16,Howard
2024,1,14,Morehead State,16,Wagner
2024,1,14,Oakland,14,Akron
2024,1,14,Oakland,14,Colgate
2024,1,14,Oakland,15,South Dakota State
2024,1,14,Oakland,15,Western Kentucky
2024,1,14,Oakland,15,Saint Peter's
2024,1,14,Oakland,15,Long Beach State
2024,1,14,Oakland,16,Stetson
2024,1,14,Oakland,16,Longwood
2024,1,14,Oakland,16,Grambling State
2024,1,14,Oakland,16,Montana State
2024,1,14,Oakland,16,Howard
2024,1,14,Oakland,16,Wagner
2024,1,14,Akron,14,Colgate
2024,1,14,Akron,15,South Dakota State
2024,1,14,Akron,15,Western Kentucky
2024,1,14,Akron,15,Saint Peter's
2024,1,14,Akron,15,Long Beach State
2024,1,14,Akron,16,Stetson
2024,1,14,Akron,16,Longwood
2024,1,14,Akron,16,Grambling State
2024,1,14,Akron,16,Montana State
2024,1,14,Akron,16,Howard
2024,1,14,Akron,16,Wagner
2024,1,14,Colgate,15,South Dakota State
2024,1,14,Colgate,15,Western Kentucky
2024,1,14,Colgate,15,Saint Peter's
2024,1,14,Colgate,15,Long Beach State
2024,1,14,Colgate,16,Stetson
2024,1,14,Colgate,16,Longwood
2024,1,14,Colgate,16,Grambling State
2024,1,14,Colgate,16,Montana State
2024,1,14,Colgate,16,Howard
2024,1,14,Colgate,16,Wagner
2024,1,15,South Dakota State,15,Western Kentucky
2024,1,15,South Dakota State,15,Saint Peter's
2024,1,15,South Dakota State,15,Long Beach State
2024,1,15,South Dakota State,16,Stetson
2024,1,15,South Dakota State,16,Longwood
2024,1,15,South Dakota State,16,Grambling State
2024,1,15,South Dakota State,16,Montana State
2024,1,15,South Dakota State,16,Howard
2024,1,15,South Dakota State,16,Wagner
2024,1,15,Western Kentucky,15,Saint Peter's
2024,1,15,Western Kentucky,15,Long Beach State
2024,1,15,Western Kentucky,16,Stetson
2024,1,15,Western Kentucky,16,Longwood
2024,1,15,Western Kentucky,16,Grambling State
2024,1,15,Western Kentucky,16,Montana State
2024,1,15,Western Kentucky,16,Howard
2024,1,15,Western Kentucky,16,Wagner
2024,1,15,Saint Peter's,15,Long Beach State
2024,1,15,Saint Peter's,16,Stetson
2024,1,15,Saint Peter's,16,Longwood
2024,1,15,Saint Peter's,16,Grambling State
2024,1,15,Saint Peter's,16,Montana State
2024,1,15,Saint Peter's,16,Howard
2024,1,15,Saint Peter's,16,Wagner
2024,1,15,Long Beach State,16,Stetson
2024,1,15,Long Beach State,16,Longwood
2024,1,15,Long Beach State,16,Grambling State
2024,1,15,Long Beach State,16,Montana State
2024,1,15,Long Beach State,16,Howard
2024,1,15,Long Beach State,16,Wagner
2024,1,16,Stetson,16,Longwood
2024,1,16,Stetson,16,Grambling State
2024,1,16,Stetson,16,Montana State
2024,1,16,Stetson,16,Howard
2024,1,16,Stetson,16,Wagner
2024,1,16,Longwood,16,Grambling State
2024,1,16,Longwood,16,Montana State
2024,1,16,Longwood,16,Howard
2024,1,16,Longwood,16,Wagner
2024,1,16,Grambling State,16,Montana State
2024,1,16,Grambling State,16,Howard
2024,1,16,Grambling State,16,Wagner
2024,1,16,Montana State,16,Howard
2024,1,16,Montana State,16,Wagner
2024,1,16,Howard,16,Wagner
