,YEAR,ROUND,HSEED,HTEAM,fav_prob,upset_prob,LSEED,LTEAM,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,X2P_O,X2P_D,X3P_O,X3P_D,ADJ_T,WAB
1055,2023,1,5,San Diego State,64.57%,35.43%,6,Creighton,0,6,-1.6,-3.4,0.0198,-4.2,0.2,1,5.3,6.2,2.5,6.2,9.6,-5.1,4.3,-1.6,-4.9,-1.8,4.6
1056,2023,1,5,San Diego State,33.47%,66.53%,6,Iowa State,1,8,3.2,-1,0.0377,-0.6,-2.6,-2.2,-5.5,-2.2,-0.8,6.5,-10.6,-1.3,0.3,0.5,-4.6,1.9,3.8
1057,2023,1,5,San Diego State,47.20%,52.80%,6,TCU,0,6,0.8,-4,0.0501,-0.1,-0.3,0.5,-2.3,-0.7,-4.9,0.4,-0.3,-2.5,0.8,3.8,-1.2,-3.7,3.9
1058,2023,1,5,San Diego State,75.94%,24.06%,6,Kentucky,1,6,-3.8,-8.6,0.0597,-1.1,-1.3,0.3,2.8,-7,0.3,1.8,-0.5,-1,1.6,-1,-3.9,0.1,4.5
1059,2023,1,5,San Diego State,43.52%,56.48%,7,Texas A&M,-1,2,-2.1,-4.5,0.0268,1.1,-0.4,-0.7,-1.5,-5,-4.6,-11.6,-5.7,0.4,2.5,1.6,-3.1,-0.1,2.4
1060,2023,1,5,San Diego State,93.35%,6.65%,7,Michigan State,2,8,0,-5.9,0.0666,-1.5,-0.6,1.2,4.9,4.3,0.6,8.5,0.8,1.7,1.3,-5.1,-2.3,1.2,4.1
1061,2023,1,5,San Diego State,77.10%,22.90%,7,Northwestern,1,6,4.4,-2.9,0.0786,2.9,-0.9,2.8,-2.1,3.4,-1.5,4.6,-2.2,2.9,3.3,2.3,-4.7,1.1,5
1062,2023,1,5,San Diego State,23.68%,76.32%,7,Missouri,0,3,-5.5,-14,0.1197,-5,-4.8,1.6,-4.7,4.9,-11.5,4.8,-5.8,-6.5,-1.8,-1.7,-6.2,-3.2,2.5
1063,2023,1,5,San Diego State,29.09%,70.91%,8,Memphis,-1,1,-2.6,-4.7,0.025,-3.1,0.7,-0.8,-1.3,0.7,-6.5,-1.6,-5.5,-3.7,2.7,-1.2,-1.6,-5.4,1.4
1064,2023,1,5,San Diego State,51.96%,48.04%,8,Arkansas,0,7,0.6,-2.7,0.0318,-1.9,1,-0.7,-0.8,1.2,-2.4,-4.5,-9.5,-4.4,3,2.7,-1.4,-3.5,5.6
1065,2023,1,5,San Diego State,55.04%,44.96%,8,Maryland,0,6,-0.2,-5.9,0.064,-1,-0.4,1.4,1.2,1.5,-1.4,0.5,1.6,-2.6,2.2,1.4,-2.9,1.4,5.7
1066,2023,1,5,San Diego State,79.95%,20.05%,8,Iowa,1,8,-7.6,-14.1,0.0902,-1.8,-5.8,3.5,1.1,-0.5,-1.8,1.7,6,-2.7,-2.7,0.1,-7.4,-3.5,6.3
1067,2023,1,5,San Diego State,56.49%,43.51%,9,West Virginia,0,8,-4.4,-7,0.033,-1.6,-3.2,-0.9,-1.3,-2,-3.5,-5.4,-9.1,-1.9,-0.6,-0.4,-4.9,-2.6,4.7
1068,2023,1,5,San Diego State,76.50%,23.50%,9,Auburn,1,7,-0.1,-4.2,0.043,0.5,1.9,-0.5,0.3,-1.6,-6.2,-1.2,-9.7,-1.6,3,3,0.4,-1.6,5
1069,2023,1,5,San Diego State,21.13%,78.87%,9,Florida Atlantic,-1,-4,0.2,-5.8,0.0685,-4.9,1.6,0.9,1.3,1.3,1.3,4.8,2.7,-4.9,5.1,-2.8,-2.8,-2.1,2.2
1070,2023,1,5,San Diego State,68.69%,31.31%,9,Illinois,1,7,2.9,-5.6,0.1025,-1.5,0.6,-0.6,1,-0.6,-1,0.5,-0.2,-5.9,4.6,3.5,-4.4,-3.6,5.8
1071,2023,1,5,San Diego State,44.10%,55.90%,10,Utah State,-1,1,-4.2,-7.9,0.046,-5.5,-0.3,0.2,3.8,4.3,1,-1.2,-0.8,-4.7,4,-4.1,-5.1,-2.7,2.6
1072,2023,1,5,San Diego State,59.04%,40.96%,10,Boise State,0,3,2.6,-3.7,0.0674,-1.8,0.2,0.9,1.9,5.3,2,3.6,2,-1.3,2.1,-1.6,-1.8,-0.4,3.6
1073,2023,1,5,San Diego State,81.90%,18.10%,10,USC,1,5,0.4,-7.4,0.0956,-1.2,2.3,-0.5,1.5,2.7,-7.2,0.5,-0.4,-1.7,7.5,-0.1,-4.2,-2.1,4.4
1074,2023,1,5,San Diego State,29.40%,70.60%,10,Penn State,-2,5,-3.9,-11.3,0.097,-5.4,-1.7,3.9,6.5,12.9,0.7,12.9,3.5,-4.1,1.1,-4.1,-4.1,1.5,5.1
1075,2023,1,5,San Diego State,50.62%,49.38%,11,North Carolina State,0,4,-1.1,-9.5,0.1081,-1.7,-2.3,4,0.5,1,-0.8,9,-4.6,-2.1,-0.7,-0.5,-3,-3.3,5.6
1076,2023,1,5,San Diego State,41.04%,58.96%,11,Mississippi State,0,6,8.9,-1.4,0.1217,3.2,1.3,-1.7,-2.4,-3.5,-3.2,-0.3,1.8,-1.1,3.7,7.8,-1.6,2.4,5.7
1077,2023,1,5,San Diego State,82.25%,17.75%,11,Providence,1,6,-2.7,-11.7,0.1226,-1.4,-2.5,0.7,2.7,-3.5,-0.9,-2.5,3.9,-1.5,0.3,-0.7,-4.7,-0.9,5.5
1078,2023,1,5,San Diego State,85.67%,14.33%,11,Nevada,1,5,2.8,-6.9,0.1238,-0.4,-1.5,2.4,0.9,8.8,0.7,-5.2,-2,-0.9,0.6,0.6,-3.3,0.1,5.1
1079,2023,1,5,San Diego State,47.97%,52.03%,11,Arizona State,-1,5,6.5,-4.5,0.1419,2.6,1.1,0.7,-1,2.1,-6,3.5,-4,1.5,6.1,3,-4.4,-2.3,5.2
1080,2023,1,5,San Diego State,61.73%,38.27%,11,Pittsburgh,0,5,-0.9,-13.4,0.1858,-3.1,-1.7,1.2,2.9,1.3,-2.4,1.9,-1.2,-3.3,1.3,-1.6,-4.2,-1.2,7
1081,2023,1,5,San Diego State,33.22%,66.78%,12,Drake,-1,0,2.3,-6.1,0.1025,-3,0.2,2.1,1.9,7.4,3.4,5.5,2.7,-2.5,2.4,-2.3,-2,-0.3,6.7
1082,2023,1,5,San Diego State,20.79%,79.21%,12,VCU,-1,0,6.9,-3.4,0.1248,-2.1,0.5,-1.9,-4.5,2.7,-4,-7.5,-1.1,-2.9,3.7,-0.3,-3.1,-2,5.4
1083,2023,1,5,San Diego State,24.74%,75.26%,12,Oral Roberts,-1,-3,-0.5,-10.9,0.1435,-6,-1,4.4,2,7.2,-1.6,9.7,7.4,-7.2,3.3,-2.6,-5,-4.4,4.5
1084,2023,1,5,San Diego State,27.37%,72.63%,12,College of Charleston,-1,-4,2.7,-8.2,0.1467,-1.4,-0.4,0.9,0.3,-3.4,0.3,1.6,4.7,-3.5,0.8,1.1,-1.1,-5.1,4.7
1085,2023,1,5,San Diego State,24.38%,75.62%,13,Iona,-1,0,3,-7.9,0.1454,-1.7,1.6,2.3,-1.3,-0.3,-4.7,5.3,-1.8,-1.4,2.9,-1.6,0,-2.6,8
1086,2023,1,5,San Diego State,19.35%,80.65%,13,Kent State,-1,-1,5.3,-6.6,0.1618,-1.2,0.3,1.3,-3,0.8,-4.4,2.3,-9.4,-2.8,2.1,1.2,-1.7,-2,5.4
1087,2023,1,5,San Diego State,59.98%,40.02%,13,Louisiana Lafayette,0,1,0.6,-12.2,0.1908,-2.9,-3.1,0.1,1.5,-2.1,-0.6,-3.4,-4.4,-2.8,0.7,-2.2,-6.7,-2.4,6.8
1088,2023,1,5,San Diego State,18.94%,81.06%,13,Furman,-1,0,-0.8,-14.4,0.2095,-5.5,-3.1,1.8,1.2,2.1,-1.3,-0.4,-2.4,-9.7,-1.3,0,-3.9,-2.4,8.4
1089,2023,1,5,San Diego State,44.75%,55.25%,14,Montana State,-1,2,7.4,-7.8,0.2346,-0.8,-1.9,0,-0.5,6,0.3,-10.1,-6.1,-3,1.9,2.4,-5.6,-0.3,9.1
1090,2023,1,5,San Diego State,39.08%,60.92%,14,Kennesaw State,-1,1,6.6,-10.8,0.2926,-2.8,-3.7,-0.3,0,4.2,0,-2.2,-6.8,-1.9,-0.6,-2.7,-5.6,-2.5,7.7
1091,2023,1,5,San Diego State,38.22%,61.78%,14,Grand Canyon,-2,3,1,-16.3,0.2959,-2.8,0.3,-0.8,4.6,1.2,-4.5,-3.5,-3.8,-1.1,3.1,-3.2,-2.8,1.1,10
1092,2023,1,5,San Diego State,26.06%,73.94%,14,UC Santa Barbara,-1,0,2,-15.5,0.301,-4.1,-2.3,0.8,0.9,5.1,-0.3,-0.6,0.2,-5.4,1,-0.7,-5.3,1.4,7.6
1093,2023,1,5,San Diego State,50.22%,49.78%,15,Vermont,0,4,2.6,-12.2,0.2329,-4.8,-3.2,3.4,2.8,12.4,3.3,5.9,2.5,-6.1,-0.1,-1.8,-5.4,1.4,10.2
1094,2023,1,5,San Diego State,19.16%,80.84%,15,Colgate,-1,1,0.5,-15.6,0.266,-8.5,-4.4,2.7,2,6.8,1.7,6.7,9.1,-7.7,-1.6,-6.5,-5.7,-1.7,10
1095,2023,1,5,San Diego State,98.17%,1.83%,15,Princeton,4,6,4.2,-12.4,0.2739,-2.4,-0.5,0.7,5.1,3.3,3,2.1,0.1,-4.1,2.7,0.4,-3.9,-1.4,9.6
1096,2023,1,5,San Diego State,48.04%,51.96%,15,UNC Asheville,-1,0,10.4,-12.5,0.4389,-3.8,-0.5,-2.4,1.7,5.9,-2.9,-7,2.6,-2,0.8,-4.4,-1.3,-2.3,8.2
1097,2023,1,5,San Diego State,21.36%,78.64%,16,Northern Kentucky,-1,5,9.9,-11.7,0.4048,0.3,-3.8,0.1,-3.6,0.4,-7,6.9,-1.4,1.7,1,-0.8,-7.5,4.2,13
1098,2023,1,5,San Diego State,56.54%,43.46%,16,Texas A&M Corpus Chris,0,4,6.9,-16.8,0.4639,-1.1,-4.9,-0.4,-1.3,-0.8,-2.1,-0.1,-9.2,0.4,-4.2,-2.5,-4.1,-3.1,12.4
1099,2023,1,5,San Diego State,30.26%,69.74%,16,Howard,-1,5,9.8,-16,0.5183,-1.9,-3.1,-5.2,-1.1,-2.1,-5.8,1.5,-5.2,-0.5,-0.9,-2.8,-4.4,-2.9,13.7
1100,2023,1,5,San Diego State,46.95%,53.05%,16,Southeast Missouri State,-2,8,12.7,-17.7,0.634,0.1,-4.1,0.3,0.6,6.4,-2.1,-4,-14.2,-0.6,-0.9,1.1,-6.1,-6.1,17.9
1101,2023,1,5,San Diego State,68.21%,31.79%,16,Texas Southern,-1,13,16.6,-14.7,0.6605,3.9,-1.8,-2.7,1.1,2.4,-1.9,-0.6,-8.7,2,1.2,5.7,-4.4,-3.3,19.8
1102,2023,1,5,San Diego State,28.11%,71.89%,16,Fairleigh Dickinson,-1,8,7.1,-28,0.7125,-1.4,-8.3,1.3,-1.8,0.3,-3.1,6.4,-5.4,-2,-6.2,0,-7.7,-2.7,18.7
1103,2023,1,5,Miami FL,54.92%,45.08%,6,Creighton,-1,4,3.8,8.7,-0.0705,0.7,4,-0.2,3.8,6.5,5.7,1.9,4.3,0.4,6.2,0.8,-0.5,0.9,1.6
1104,2023,1,5,Miami FL,25.17%,74.83%,6,Iowa State,0,6,8.6,11.1,-0.0526,4.3,1.2,-3.4,-7,-1.9,2.4,2.2,-15.9,4.2,2.2,2.9,-0.2,4.6,0.8
1105,2023,1,5,Miami FL,37.41%,62.59%,6,TCU,-1,4,6.2,8.1,-0.0402,4.8,3.5,-0.7,-3.8,-0.4,-1.7,-3.9,-5.6,3,2.7,6.2,3.2,-1,0.9
1106,2023,1,5,Miami FL,67.85%,32.15%,6,Kentucky,0,4,1.6,3.5,-0.0306,3.8,2.5,-0.9,1.3,-6.7,3.5,-2.5,-5.8,4.5,3.5,1.4,0.5,2.8,1.5
1107,2023,1,5,Miami FL,34.00%,66.00%,7,Texas A&M,-2,0,3.3,7.6,-0.0635,6,3.4,-1.9,-3,-4.7,-1.4,-15.9,-11,5.9,4.4,4,1.3,2.6,-0.6
1108,2023,1,5,Miami FL,90.38%,9.62%,7,Michigan State,1,6,5.4,6.2,-0.0237,3.4,3.2,0,3.4,4.6,3.8,4.2,-4.5,7.2,3.2,-2.7,2.1,3.9,1.1
1109,2023,1,5,Miami FL,69.24%,30.76%,7,Northwestern,0,4,9.8,9.2,-0.0117,7.8,2.9,1.6,-3.6,3.7,1.7,0.3,-7.5,8.4,5.2,4.7,-0.3,3.8,2
1110,2023,1,5,Miami FL,17.18%,82.82%,7,Missouri,-1,1,-0.1,-1.9,0.0294,-0.1,-1,0.4,-6.2,5.2,-8.3,0.5,-11.1,-1,0.1,0.7,-1.8,-0.5,-0.5
1111,2023,1,5,Miami FL,21.52%,78.48%,8,Memphis,-2,-1,2.8,7.4,-0.0653,1.8,4.5,-2,-2.8,1,-3.3,-5.9,-10.8,1.8,4.6,1.2,2.8,-2.7,-1.6
1112,2023,1,5,Miami FL,41.96%,58.04%,8,Arkansas,-1,5,6,9.4,-0.0585,3,4.8,-1.9,-2.3,1.5,0.8,-8.8,-14.8,1.1,4.9,5.1,3,-0.8,2.6
1113,2023,1,5,Miami FL,45.01%,54.99%,8,Maryland,-1,4,5.2,6.2,-0.0263,3.9,3.4,0.2,-0.3,1.8,1.8,-3.8,-3.7,2.9,4.1,3.8,1.5,4.1,2.7
1114,2023,1,5,Miami FL,72.72%,27.28%,8,Iowa,0,6,-2.2,-2,-1.00E-04,3.1,-2,2.3,-0.4,-0.2,1.4,-2.6,0.7,2.8,-0.8,2.5,-3,-0.8,3.3
1115,2023,1,5,Miami FL,46.47%,53.53%,9,West Virginia,-1,6,1,5.1,-0.0573,3.3,0.6,-2.1,-2.8,-1.7,-0.3,-9.7,-14.4,3.6,1.3,2,-0.5,0.1,1.7
1116,2023,1,5,Miami FL,68.52%,31.48%,9,Auburn,0,5,5.3,7.9,-0.0473,5.4,5.7,-1.7,-1.2,-1.3,-3,-5.5,-15,3.9,4.9,5.4,4.8,1.1,2
1117,2023,1,5,Miami FL,15.19%,84.81%,9,Florida Atlantic,-2,-6,5.6,6.3,-0.0218,0,5.4,-0.3,-0.2,1.6,4.5,0.5,-2.6,0.6,7,-0.4,1.6,0.6,-0.8
1118,2023,1,5,Miami FL,59.46%,40.54%,9,Illinois,0,5,8.3,6.5,0.0122,3.4,4.4,-1.8,-0.5,-0.3,2.2,-3.8,-5.5,-0.4,6.5,5.9,0,-0.9,2.8
1119,2023,1,5,Miami FL,34.53%,65.47%,10,Utah State,-2,-1,1.2,4.2,-0.0443,-0.6,3.5,-1,2.3,4.6,4.2,-5.5,-6.1,0.8,5.9,-1.7,-0.7,0,-0.4
1120,2023,1,5,Miami FL,49.07%,50.93%,10,Boise State,-1,1,8,8.4,-0.0229,3.1,4,-0.3,0.4,5.6,5.2,-0.7,-3.3,4.2,4,0.8,2.6,2.3,0.6
1121,2023,1,5,Miami FL,75.16%,24.84%,10,USC,0,3,5.8,4.7,0.0053,3.7,6.1,-1.7,0,3,-4,-3.8,-5.7,3.8,9.4,2.3,0.2,0.6,1.4
1122,2023,1,5,Miami FL,21.78%,78.22%,10,Penn State,-3,3,1.5,0.8,0.0067,-0.5,2.1,2.7,5,13.2,3.9,8.6,-1.8,1.4,3,-1.7,0.3,4.2,2.1
1123,2023,1,5,Miami FL,40.66%,59.34%,11,North Carolina State,-1,2,4.3,2.6,0.0178,3.2,1.5,2.8,-1,1.3,2.4,4.7,-9.9,3.4,1.2,1.9,1.4,-0.6,2.6
1124,2023,1,5,Miami FL,31.76%,68.24%,11,Mississippi State,-1,4,14.3,10.7,0.0314,8.1,5.1,-2.9,-3.9,-3.2,0,-4.6,-3.5,4.4,5.6,10.2,2.8,5.1,2.7
1125,2023,1,5,Miami FL,75.60%,24.40%,11,Providence,0,4,2.7,0.4,0.0323,3.5,1.3,-0.5,1.2,-3.2,2.3,-6.8,-1.4,4,2.2,1.7,-0.3,1.8,2.5
1126,2023,1,5,Miami FL,79.99%,20.01%,11,Nevada,0,3,8.2,5.2,0.0335,4.5,2.3,1.2,-0.6,9.1,3.9,-9.5,-7.3,4.6,2.5,3,1.1,2.8,2.1
1127,2023,1,5,Miami FL,38.14%,61.86%,11,Arizona State,-2,3,11.9,7.6,0.0516,7.5,4.9,-0.5,-2.5,2.4,-2.8,-0.8,-9.3,7,8,5.4,0,0.4,2.2
1128,2023,1,5,Miami FL,51.88%,48.12%,11,Pittsburgh,-1,3,4.5,-1.3,0.0955,1.8,2.1,0,1.4,1.6,0.8,-2.4,-6.5,2.2,3.2,0.8,0.2,1.5,4
1129,2023,1,5,Miami FL,24.96%,75.04%,12,Drake,-2,-2,7.7,6,0.0122,1.9,4,0.9,0.4,7.7,6.6,1.2,-2.6,3,4.3,0.1,2.4,2.4,3.7
1130,2023,1,5,Miami FL,14.93%,85.07%,12,VCU,-2,-2,12.3,8.7,0.0345,2.8,4.3,-3.1,-6,3,-0.8,-11.8,-6.4,2.6,5.6,2.1,1.3,0.7,2.4
1131,2023,1,5,Miami FL,18.01%,81.99%,12,Oral Roberts,-2,-5,4.9,1.2,0.0532,-1.1,2.8,3.2,0.5,7.5,1.6,5.4,2.1,-1.7,5.2,-0.2,-0.6,-1.7,1.5
1132,2023,1,5,Miami FL,20.13%,79.87%,12,College of Charleston,-2,-6,8.1,3.9,0.0564,3.5,3.4,-0.3,-1.2,-3.1,3.5,-2.7,-0.6,2,2.7,3.5,3.3,-2.4,1.7
1133,2023,1,5,Miami FL,17.73%,82.27%,13,Iona,-2,-2,8.4,4.2,0.0551,3.2,5.4,1.1,-2.8,0,-1.5,1,-7.1,4.1,4.8,0.8,4.4,0.1,5
1134,2023,1,5,Miami FL,13.82%,86.18%,13,Kent State,-2,-3,10.7,5.5,0.0715,3.7,4.1,0.1,-4.5,1.1,-1.2,-2,-14.7,2.7,4,3.6,2.7,0.7,2.4
1135,2023,1,5,Miami FL,50.05%,49.95%,13,Louisiana Lafayette,-1,-1,6,-0.1,0.1005,2,0.7,-1.1,0,-1.8,2.6,-7.7,-9.7,2.7,2.6,0.2,-2.3,0.3,3.8
1136,2023,1,5,Miami FL,13.51%,86.49%,13,Furman,-2,-2,4.6,-2.3,0.1192,-0.6,0.7,0.6,-0.3,2.4,1.9,-4.7,-7.7,-4.2,0.6,2.4,0.5,0.3,5.4
1137,2023,1,5,Miami FL,35.12%,64.88%,14,Montana State,-2,0,12.8,4.3,0.1443,4.1,1.9,-1.2,-2,6.3,3.5,-14.4,-11.4,2.5,3.8,4.8,-1.2,2.4,6.1
1138,2023,1,5,Miami FL,30.01%,69.99%,14,Kennesaw State,-2,-1,12,1.3,0.2023,2.1,0.1,-1.5,-1.5,4.5,3.2,-6.5,-12.1,3.6,1.3,-0.3,-1.2,0.2,4.7
1139,2023,1,5,Miami FL,29.26%,70.74%,14,Grand Canyon,-3,1,6.4,-4.2,0.2056,2.1,4.1,-2,3.1,1.5,-1.3,-7.8,-9.1,4.4,5,-0.8,1.6,3.8,7
1140,2023,1,5,Miami FL,19.07%,80.93%,14,UC Santa Barbara,-2,-2,7.4,-3.4,0.2107,0.8,1.5,-0.4,-0.6,5.4,2.9,-4.9,-5.1,0.1,2.9,1.7,-0.9,4.1,4.6
1141,2023,1,5,Miami FL,40.28%,59.72%,15,Vermont,-1,2,8,-0.1,0.1426,0.1,0.6,2.2,1.3,12.7,6.5,1.6,-2.8,-0.6,1.8,0.6,-1,4.1,7.2
1142,2023,1,5,Miami FL,13.67%,86.33%,15,Colgate,-2,-1,5.9,-3.5,0.1757,-3.6,-0.6,1.5,0.5,7.1,4.9,2.4,3.8,-2.2,0.3,-4.1,-1.3,1,7
1143,2023,1,5,Miami FL,97.28%,2.72%,15,Princeton,3,4,9.6,-0.3,0.1836,2.5,3.3,-0.5,3.6,3.6,6.2,-2.2,-5.2,1.4,4.6,2.8,0.5,1.3,6.6
1144,2023,1,5,Miami FL,38.20%,61.80%,15,UNC Asheville,-2,-2,15.8,-0.4,0.3486,1.1,3.3,-3.6,0.2,6.2,0.3,-11.3,-2.7,3.5,2.7,-2,3.1,0.4,5.2
1145,2023,1,5,Miami FL,15.36%,84.64%,16,Northern Kentucky,-2,3,15.3,0.4,0.3145,5.2,0,-1.1,-5.1,0.7,-3.8,2.6,-6.7,7.2,2.9,1.6,-3.1,6.9,10
1146,2023,1,5,Miami FL,46.52%,53.48%,16,Texas A&M Corpus Chris,-1,2,12.3,-4.7,0.3736,3.8,-1.1,-1.6,-2.8,-0.5,1.1,-4.4,-14.5,5.9,-2.3,-0.1,0.3,-0.4,9.4
1147,2023,1,5,Miami FL,22.48%,77.52%,16,Howard,-2,3,15.2,-3.9,0.428,3,0.7,-6.4,-2.6,-1.8,-2.6,-2.8,-10.5,5,1,-0.4,0,-0.2,10.7
1148,2023,1,5,Miami FL,37.17%,62.83%,16,Southeast Missouri State,-3,6,18.1,-5.6,0.5437,5,-0.3,-0.9,-0.9,6.7,1.1,-8.3,-19.5,4.9,1,3.5,-1.7,-3.4,14.9
1149,2023,1,5,Miami FL,58.92%,41.08%,16,Texas Southern,-2,11,22,-2.6,0.5702,8.8,2,-3.9,-0.4,2.7,1.3,-4.9,-14,7.5,3.1,8.1,0,-0.6,16.8
1150,2023,1,5,Miami FL,20.73%,79.27%,16,Fairleigh Dickinson,-2,6,12.5,-15.9,0.6222,3.5,-4.5,0.1,-3.3,0.6,0.1,2.1,-10.7,3.5,-4.3,2.4,-3.3,0,15.7
1151,2023,1,6,Creighton,23.59%,76.41%,6,Iowa State,1,2,4.8,2.4,0.0179,3.6,-2.8,-3.2,-10.8,-8.4,-3.3,0.3,-20.2,3.8,-4,2.1,0.3,3.7,-0.8
1152,2023,1,6,Creighton,35.42%,64.58%,6,TCU,0,0,2.4,-0.6,0.0303,4.1,-0.5,-0.5,-7.6,-6.9,-7.4,-5.8,-9.9,2.6,-3.5,5.4,3.7,-1.9,-0.7
1153,2023,1,6,Creighton,65.95%,34.05%,6,Kentucky,1,0,-2.2,-5.2,0.0399,3.1,-1.5,-0.7,-2.5,-13.2,-2.2,-4.4,-10.1,4.1,-2.7,0.6,1,1.9,-0.1
1154,2023,1,6,Creighton,32.10%,67.90%,7,Texas A&M,-1,-4,-0.5,-1.1,0.007,5.3,-0.6,-1.7,-6.8,-11.2,-7.1,-17.8,-15.3,5.5,-1.8,3.2,1.8,1.7,-2.2
1155,2023,1,6,Creighton,89.60%,10.40%,7,Michigan State,2,2,1.6,-2.5,0.0468,2.7,-0.8,0.2,-0.4,-1.9,-1.9,2.3,-8.8,6.8,-3,-3.5,2.6,3,-0.5
1156,2023,1,6,Creighton,67.38%,32.62%,7,Northwestern,1,0,6,0.5,0.0588,7.1,-1.1,1.8,-7.4,-2.8,-4,-1.6,-11.8,8,-1,3.9,0.2,2.9,0.4
1157,2023,1,6,Creighton,16.00%,84.00%,7,Missouri,0,-3,-3.9,-10.6,0.0999,-0.8,-5,0.6,-10,-1.3,-14,-1.4,-15.4,-1.4,-6.1,-0.1,-1.3,-1.4,-2.1
1158,2023,1,6,Creighton,20.11%,79.89%,8,Memphis,-1,-5,-1,-1.3,0.0052,1.1,0.5,-1.8,-6.6,-5.5,-9,-7.8,-15.1,1.4,-1.6,0.4,3.3,-3.6,-3.2
1159,2023,1,6,Creighton,39.89%,60.11%,8,Arkansas,0,1,2.2,0.7,0.012,2.3,0.8,-1.7,-6.1,-5,-4.9,-10.7,-19.1,0.7,-1.3,4.3,3.5,-1.7,1
1160,2023,1,6,Creighton,42.90%,57.10%,8,Maryland,0,0,1.4,-2.5,0.0442,3.2,-0.6,0.4,-4.1,-4.7,-3.9,-5.7,-8,2.5,-2.1,3,2,3.2,1.1
1161,2023,1,6,Creighton,70.99%,29.01%,8,Iowa,1,2,-6,-10.7,0.0704,2.4,-6,2.5,-4.2,-6.7,-4.3,-4.5,-3.6,2.4,-7,1.7,-2.5,-1.7,1.7
1162,2023,1,6,Creighton,44.35%,55.65%,9,West Virginia,0,2,-2.8,-3.6,0.0132,2.6,-3.4,-1.9,-6.6,-8.2,-6,-11.6,-18.7,3.2,-4.9,1.2,0,-0.8,0.1
1163,2023,1,6,Creighton,66.64%,33.36%,9,Auburn,1,1,1.5,-0.8,0.0232,4.7,1.7,-1.5,-5,-7.8,-8.7,-7.4,-19.3,3.5,-1.3,4.6,5.3,0.2,0.4
1164,2023,1,6,Creighton,14.12%,85.88%,9,Florida Atlantic,-1,-10,1.8,-2.4,0.0487,-0.7,1.4,-0.1,-4,-4.9,-1.2,-1.4,-6.9,0.2,0.8,-1.2,2.1,-0.3,-2.4
1165,2023,1,6,Creighton,57.38%,42.62%,9,Illinois,1,1,4.5,-2.2,0.0827,2.7,0.4,-1.6,-4.3,-6.8,-3.5,-5.7,-9.8,-0.8,0.3,5.1,0.5,-1.8,1.2
1166,2023,1,6,Creighton,32.62%,67.38%,10,Utah State,-1,-5,-2.6,-4.5,0.0262,-1.3,-0.5,-0.8,-1.5,-1.9,-1.5,-7.4,-10.4,0.4,-0.3,-2.5,-0.2,-0.9,-2
1167,2023,1,6,Creighton,46.94%,53.06%,10,Boise State,0,-3,4.2,-0.3,0.0476,2.4,0,-0.1,-3.4,-0.9,-0.5,-2.6,-7.6,3.8,-2.2,0,3.1,1.4,-1
1168,2023,1,6,Creighton,73.52%,26.48%,10,USC,1,-1,2,-4,0.0758,3,2.1,-1.5,-3.8,-3.5,-9.7,-5.7,-10,3.4,3.2,1.5,0.7,-0.3,-0.2
1169,2023,1,6,Creighton,20.35%,79.65%,10,Penn State,-2,-1,-2.3,-7.9,0.0772,-1.2,-1.9,2.9,1.2,6.7,-1.8,6.7,-6.1,1,-3.2,-2.5,0.8,3.3,0.5
1170,2023,1,6,Creighton,38.61%,61.39%,11,North Carolina State,0,-2,0.5,-6.1,0.0883,2.5,-2.5,3,-4.8,-5.2,-3.3,2.8,-14.2,3,-5,1.1,1.9,-1.5,1
1171,2023,1,6,Creighton,29.93%,70.07%,11,Mississippi State,0,0,10.5,2,0.1019,7.4,1.1,-2.7,-7.7,-9.7,-5.7,-6.5,-7.8,4,-0.6,9.4,3.3,4.2,1.1
1172,2023,1,6,Creighton,73.98%,26.02%,11,Providence,1,0,-1.1,-8.3,0.1028,2.8,-2.7,-0.3,-2.6,-9.7,-3.4,-8.7,-5.7,3.6,-4,0.9,0.2,0.9,0.9
1173,2023,1,6,Creighton,78.58%,21.42%,11,Nevada,1,-1,4.4,-3.5,0.104,3.8,-1.7,1.4,-4.4,2.6,-1.8,-11.4,-11.6,4.2,-3.7,2.2,1.6,1.9,0.5
1174,2023,1,6,Creighton,36.14%,63.86%,11,Arizona State,-1,-1,8.1,-1.1,0.1221,6.8,0.9,-0.3,-6.3,-4.1,-8.5,-2.7,-13.6,6.6,1.8,4.6,0.5,-0.5,0.6
1175,2023,1,6,Creighton,49.74%,50.26%,11,Pittsburgh,0,-1,0.7,-10,0.166,1.1,-1.9,0.2,-2.4,-4.9,-4.9,-4.3,-10.8,1.8,-3,0,0.7,0.6,2.4
1176,2023,1,6,Creighton,23.39%,76.61%,12,Drake,-1,-6,3.9,-2.7,0.0827,1.2,0,1.1,-3.4,1.2,0.9,-0.7,-6.9,2.6,-1.9,-0.7,2.9,1.5,2.1
1177,2023,1,6,Creighton,13.88%,86.12%,12,VCU,-1,-6,8.5,0,0.105,2.1,0.3,-2.9,-9.8,-3.5,-6.5,-13.7,-10.7,2.2,-0.6,1.3,1.8,-0.2,0.8
